Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
596,0.0,0.0,0.0,-0.0,0.0,0.0,-45.03,-6.27,0.0,-0.0,30.02,-5.41,-51.3,24.61,-26.69
597,0.0,-0.0,-0.0,-0.0,0.0,0.0,-43.93,-6.04,-0.0,0.0,30.29,-5.17,-49.98,25.12,-24.86
598,-0.0,0.0,0.0,0.0,0.0,0.0,-44.01,-4.4,0.0,0.0,26.94,-5.07,-48.41,21.88,-26.53
599,0.0,-0.0,-0.0,-0.0,0.0,0.0,-45.29,-1.86,0.0,0.0,29.79,-5.51,-47.14,24.28,-22.86
600,0.0,0.0,0.0,0.0,0.0,0.0,-45.79,-4.82,0.0,-0.0,28.24,-5.57,-50.61,22.67,-27.94
601,-0.0,-0.0,-0.0,0.0,0.0,0.0,-42.86,-6.17,0.0,0.0,29.68,-5.18,-49.03,24.5,-24.53
602,-0.0,-0.0,0.0,-0.0,0.0,0.0,-46.19,-5.71,-0.0,-0.0,30.06,-5.53,-51.9,24.54,-27.36
603,-0.0,0.0,-0.0,-0.0,0.0,0.0,-49.47,-7.75,-0.0,-0.0,33.82,-6.06,-57.22,27.76,-29.46
604,0.0,-0.0,0.0,0.0,0.0,0.0,-42.01,-2.79,0.0,-0.0,27.14,-5.29,-44.8,21.85,-22.96
605,-0.0,-0.0,0.0,-0.0,0.0,0.0,-46.45,-3.95,0.0,-0.0,29.19,-5.33,-50.4,23.86,-26.54
606,0.0,0.0,0.0,0.0,0.0,0.0,-44.02,-7.38,-0.0,-0.0,29.44,-5.16,-51.41,24.27,-27.14
607,0.0,-0.0,-0.0,0.0,0.0,0.0,-42.73,-5.02,-0.0,-0.0,27.18,-4.97,-47.75,22.21,-25.55
608,0.0,0.0,0.0,-0.0,0.0,0.0,-41.22,-6.52,0.0,-0.0,29.16,-4.87,-47.74,24.29,-23.45
609,0.0,0.0,0.0,0.0,0.0,0.0,-44.14,-5.5,-0.0,-0.0,30.71,-5.58,-49.64,25.13,-24.51
610,0.0,-0.0,-0.0,0.0,0.0,0.0,-47.71,-8.14,0.0,-0.0,30.39,-5.53,-55.85,24.86,-30.99
611,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-35.7,-6.01,-0.0,-0.0,27.1,-4.61,-41.71,22.49,-19.22
612,0.0,-0.0,-0.0,-0.0,0.0,0.0,-41.57,-4.88,-0.0,0.0,28.27,-5.38,-46.45,22.89,-23.56
613,0.0,-0.0,-0.0,0.0,0.0,0.0,-43.77,-3.99,0.0,0.0,28.56,-5.45,-47.77,23.11,-24.66
614,0.0,0.0,0.0,0.0,0.0,0.0,-39.68,-3.11,0.0,0.0,27.3,-5.0,-42.8,22.3,-20.5
615,-0.0,-0.0,-0.0,0.0,0.0,0.0,-49.78,-5.04,0.0,0.0,33.31,-6.07,-54.82,27.24,-27.58
616,0.0,-0.0,0.0,0.0,0.0,0.0,-44.64,-6.31,-0.0,-0.0,29.29,-5.36,-50.95,23.92,-27.03
617,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.27,-3.09,-0.0,-0.0,26.76,-5.44,-49.36,21.32,-28.04
618,0.0,-0.0,-0.0,0.0,0.0,0.0,-45.61,-3.42,0.0,-0.0,28.71,-5.8,-49.03,22.91,-26.12
619,-0.0,0.0,0.0,-0.0,0.0,0.0,-44.74,-4.54,0.0,0.0,29.37,-5.48,-49.27,23.89,-25.38
620,-0.0,0.0,-0.0,-0.0,0.0,0.0,-48.13,-6.47,-0.0,-0.0,29.84,-5.69,-54.6,24.15,-30.45
621,0.0,-0.0,-0.0,0.0,0.0,0.0,-41.99,-2.22,0.0,0.0,28.82,-5.49,-44.21,23.34,-20.87
622,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.75,-6.22,0.0,0.0,27.75,-5.22,-43.97,22.53,-21.43
623,0.0,-0.0,-0.0,0.0,0.0,0.0,-43.74,-2.25,-0.0,-0.0,26.63,-5.36,-45.99,21.27,-24.72
624,-0.0,-0.0,0.0,0.0,0.0,0.0,-46.65,-5.01,-0.0,-0.0,28.55,-5.15,-51.66,23.4,-28.25
625,0.0,0.0,-0.0,0.0,0.0,0.0,-42.48,-7.18,-0.0,0.0,29.39,-5.34,-49.66,24.05,-25.61
626,-0.0,0.0,0.0,0.0,0.0,0.0,-44.04,-5.4,-0.0,0.0,29.16,-5.73,-49.44,23.43,-26.01
627,-0.0,-0.0,0.0,-0.0,0.0,0.0,-44.67,-6.27,-0.0,-0.0,28.88,-5.38,-50.93,23.5,-27.44
628,0.0,-0.0,0.0,0.0,0.0,0.0,-35.99,-3.77,-0.0,-0.0,24.61,-4.66,-39.77,19.95,-19.81
629,0.0,-0.0,0.0,0.0,0.0,0.0,-42.76,-5.89,0.0,0.0,27.76,-4.89,-48.64,22.87,-25.77
630,-0.0,0.0,0.0,-0.0,0.0,0.0,-41.93,-4.32,0.0,0.0,28.94,-5.07,-46.25,23.86,-22.38
631,-0.0,-0.0,-0.0,0.0,0.0,0.0,-40.9,-0.21,0.0,-0.0,24.98,-4.98,-41.11,20.0,-21.11
632,0.0,0.0,0.0,0.0,0.0,0.0,-46.97,-5.18,-0.0,-0.0,31.96,-5.62,-52.15,26.34,-25.82
633,0.0,0.0,0.0,0.0,0.0,0.0,-48.52,-6.0,-0.0,0.0,30.5,-5.45,-54.53,25.05,-29.48
634,-0.0,0.0,0.0,0.0,0.0,0.0,-48.17,-4.45,-0.0,0.0,28.99,-5.33,-52.61,23.66,-28.95
635,-0.0,-0.0,0.0,-0.0,0.0,0.0,-44.3,-4.51,-0.0,-0.0,27.88,-5.23,-48.81,22.65,-26.16
636,0.0,0.0,-0.0,-0.0,0.0,0.0,-40.14,-1.84,-0.0,-0.0,24.47,-4.92,-41.98,19.55,-22.43
637,0.0,0.0,-0.0,0.0,0.0,0.0,-45.15,-4.32,0.0,-0.0,28.68,-5.65,-49.47,23.03,-26.44
638,-0.0,0.0,0.0,-0.0,0.0,0.0,-43.61,-5.36,0.0,-0.0,30.31,-5.72,-48.97,24.59,-24.39
639,0.0,-0.0,-0.0,-0.0,0.0,0.0,-39.41,-3.5,0.0,0.0,25.32,-5.08,-42.92,20.24,-22.68
640,0.0,-0.0,-0.0,0.0,0.0,0.0,-44.29,-4.91,0.0,0.0,28.64,-5.06,-49.2,23.57,-25.63
641,0.0,-0.0,-0.0,0.0,0.0,0.0,-42.29,-4.72,0.0,0.0,29.31,-5.06,-47.01,24.25,-22.76
642,0.0,0.0,0.0,-0.0,0.0,0.0,-46.07,-5.69,-0.0,0.0,32.23,-6.15,-51.76,26.08,-25.67
643,-0.0,0.0,-0.0,0.0,0.0,0.0,-41.99,-0.94,-0.0,-0.0,24.84,-4.87,-42.93,19.97,-22.96
644,-0.0,-0.0,0.0,0.0,0.0,0.0,-44.87,-3.22,-0.0,-0.0,27.6,-5.46,-48.1,22.14,-25.95
645,0.0,0.0,0.0,-0.0,0.0,0.0,-43.71,-5.41,-0.0,0.0,28.74,-5.93,-49.12,22.81,-26.31
646,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-44.74,-6.39,-0.0,0.0,30.8,-5.98,-51.13,24.82,-26.31
647,-0.0,-0.0,-0.0,0.0,0.0,0.0,-43.86,-5.7,0.0,0.0,28.49,-5.66,-49.57,22.82,-26.74
648,0.0,-0.0,-0.0,0.0,0.0,0.0,-39.94,-3.34,0.0,0.0,26.3,-5.4,-43.28,20.9,-22.38
649,-0.0,0.0,-0.0,-0.0,0.0,0.0,-44.45,-6.63,0.0,0.0,29.63,-5.55,-51.08,24.08,-27.0
650,0.0,0.0,0.0,-0.0,0.0,0.0,-47.46,-6.33,0.0,-0.0,29.37,-5.79,-53.79,23.59,-30.2
651,0.0,0.0,-0.0,-0.0,0.0,0.0,-47.31,-7.69,-0.0,0.0,33.27,-6.13,-55.0,27.14,-27.86
652,0.0,0.0,-0.0,0.0,0.0,0.0,-43.2,-5.19,-0.0,0.0,25.88,-4.98,-48.39,20.9,-27.49
653,0.0,-0.0,0.0,-0.0,0.0,0.0,-46.35,-5.01,0.0,0.0,30.83,-6.08,-51.37,24.76,-26.61
654,-0.0,-0.0,0.0,-0.0,0.0,0.0,-46.24,-4.86,-0.0,-0.0,31.67,-6.29,-51.1,25.38,-25.72
655,0.0,-0.0,0.0,-0.0,0.0,0.0,-52.15,-7.29,-0.0,0.0,33.7,-6.03,-59.44,27.67,-31.78
656,-0.0,0.0,0.0,-0.0,0.0,0.0,-42.92,-4.19,0.0,-0.0,26.64,-5.26,-47.11,21.38,-25.73
657,0.0,0.0,-0.0,0.0,0.0,0.0,-38.95,-6.56,0.0,0.0,27.69,-5.19,-45.51,22.5,-23.0
658,0.0,0.0,0.0,0.0,0.0,0.0,-43.07,-3.19,-0.0,-0.0,26.73,-5.13,-46.26,21.59,-24.67
659,-0.0,0.0,-0.0,0.0,0.0,0.0,-49.17,-3.84,0.0,0.0,31.7,-5.76,-53.02,25.94,-27.08
660,-0.0,0.0,0.0,0.0,0.0,0.0,-45.18,-3.77,-0.0,-0.0,29.84,-5.86,-48.95,23.99,-24.96
661,0.0,-0.0,0.0,0.0,0.0,0.0,-45.11,-5.15,0.0,-0.0,28.66,-5.84,-50.25,22.82,-27.43
662,0.0,-0.0,-0.0,-0.0,0.0,0.0,-49.49,-7.24,0.0,0.0,31.72,-5.76,-56.73,25.96,-30.77
663,-0.0,0.0,0.0,0.0,0.0,0.0,-46.59,-2.67,-0.0,-0.0,27.4,-5.49,-49.26,21.92,-27.34
664,0.0,0.0,-0.0,0.0,0.0,0.0,-45.67,-5.77,0.0,-0.0,29.72,-5.84,-51.44,23.88,-27.57
665,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-47.25,-4.45,0.0,-0.0,30.47,-5.86,-51.7,24.61,-27.08
666,-0.0,-0.0,-0.0,0.0,0.0,0.0,-44.06,-4.81,-0.0,-0.0,27.94,-5.53,-48.87,22.41,-26.46
667,0.0,-0.0,0.0,0.0,0.0,0.0,-45.84,-8.05,-0.0,0.0,32.95,-5.95,-53.89,27.0,-26.9
668,-0.0,-0.0,-0.0,0.0,0.0,0.0,-43.12,-8.14,0.0,-0.0,33.34,-5.69,-51.26,27.65,-23.61
669,0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.67,-1.71,0.0,-0.0,26.11,-4.99,-42.38,21.12,-21.26
670,-0.0,-0.0,0.0,0.0,0.0,0.0,-41.2,-3.03,0.0,-0.0,27.12,-5.23,-44.23,21.89,-22.33
671,0.0,0.0,-0.0,0.0,0.0,0.0,-38.42,-2.5,0.0,-0.0,23.32,-4.84,-40.92,18.48,-22.43
672,-0.0,0.0,0.0,0.0,0.0,0.0,-34.68,-3.06,0.0,0.0,23.69,-4.5,-37.74,19.18,-18.56
673,0.0,0.0,-0.0,-0.0,0.0,0.0,-46.33,-7.79,0.0,-0.0,30.79,-5.66,-54.12,25.13,-28.99
674,0.0,0.0,0.0,-0.0,0.0,0.0,-43.25,-6.16,-0.0,-0.0,29.11,-5.12,-49.41,24.0,-25.41
675,-0.0,0.0,0.0,-0.0,0.0,0.0,-47.83,-3.53,0.0,0.0,29.53,-5.65,-51.36,23.88,-27.49
676,0.0,-0.0,0.0,-0.0,0.0,0.0,-44.72,-0.63,0.0,-0.0,27.39,-5.58,-45.35,21.8,-23.55
677,0.0,0.0,0.0,-0.0,0.0,0.0,-38.63,-3.76,0.0,0.0,25.49,-4.76,-42.39,20.72,-21.67
678,0.0,-0.0,0.0,-0.0,0.0,0.0,-42.26,-5.21,-0.0,0.0,27.91,-5.43,-47.47,22.48,-24.99
679,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-40.74,-2.62,0.0,-0.0,25.06,-4.97,-43.36,20.09,-23.28
680,-0.0,0.0,0.0,0.0,0.0,0.0,-43.33,-5.75,-0.0,-0.0,28.71,-5.05,-49.08,23.66,-25.41
681,-0.0,0.0,0.0,-0.0,0.0,0.0,-41.2,-5.78,-0.0,-0.0,27.29,-4.95,-46.98,22.34,-24.64
